Country,Activity,Commodity,Sub-commodity,Measure,Year,Amount
Argentina,production,borates,nan,tonnes (metric),1970,43346.0
Chile,production,borates,nan,tonnes (metric),1970,
China,production,borates,nan,tonnes (metric),1970,
Finland,production,borates,nan,tonnes (metric),1970,
Peru,production,borates,nan,tonnes (metric),1970,
Soviet Union,production,borates,nan,tonnes (metric),1970,350000.0
Turkey,production,borates,nan,tonnes (metric),1970,523644.0
USA,production,borates,nan,tonnes (metric),1970,944000.0
Bolivia,production,borates,nan,tonnes (metric),1970,
Germany,production,borates,nan,tonnes (metric),1970,
Iran,production,borates,nan,tonnes (metric),1970,
Kazakhstan,production,borates,nan,tonnes (metric),1970,
Russia,production,borates,nan,tonnes (metric),1970,
Argentina,production,borates,nan,tonnes (metric),1971,59984.0
Chile,production,borates,nan,tonnes (metric),1971,
China,production,borates,nan,tonnes (metric),1971,
Finland,production,borates,nan,tonnes (metric),1971,
Peru,production,borates,nan,tonnes (metric),1971,
Soviet Union,production,borates,nan,tonnes (metric),1971,350000.0
Turkey,production,borates,nan,tonnes (metric),1971,609200.0
USA,production,borates,nan,tonnes (metric),1971,950000.0
Bolivia,production,borates,nan,tonnes (metric),1971,
Germany,production,borates,nan,tonnes (metric),1971,
Iran,production,borates,nan,tonnes (metric),1971,
Kazakhstan,production,borates,nan,tonnes (metric),1971,
Russia,production,borates,nan,tonnes (metric),1971,
Argentina,production,borates,nan,tonnes (metric),1972,52438.0
Chile,production,borates,nan,tonnes (metric),1972,
China,production,borates,nan,tonnes (metric),1972,
Finland,production,borates,nan,tonnes (metric),1972,
Peru,production,borates,nan,tonnes (metric),1972,
Soviet Union,production,borates,nan,tonnes (metric),1972,315000.0
Turkey,production,borates,nan,tonnes (metric),1972,622440.0
USA,production,borates,nan,tonnes (metric),1972,1017000.0
Bolivia,production,borates,nan,tonnes (metric),1972,
Germany,production,borates,nan,tonnes (metric),1972,
Iran,production,borates,nan,tonnes (metric),1972,
Kazakhstan,production,borates,nan,tonnes (metric),1972,
Russia,production,borates,nan,tonnes (metric),1972,
Argentina,production,borates,nan,tonnes (metric),1973,63380.0
Chile,production,borates,nan,tonnes (metric),1973,
China,production,borates,nan,tonnes (metric),1973,
Finland,production,borates,nan,tonnes (metric),1973,
Peru,production,borates,nan,tonnes (metric),1973,
Soviet Union,production,borates,nan,tonnes (metric),1973,315000.0
Turkey,production,borates,nan,tonnes (metric),1973,525588.0
USA,production,borates,nan,tonnes (metric),1973,1111000.0
Bolivia,production,borates,nan,tonnes (metric),1973,
Germany,production,borates,nan,tonnes (metric),1973,
Iran,production,borates,nan,tonnes (metric),1973,
